assembly_length	assembly_n50	assembly_l50	assembly_num_contigs	assembly_largest_contig	assembly_num_bins	assembly_input_id	assembly_type	sequence_id	assembly_id	assembly_input_bases	preprocessing_id
0	0	0	0	0	0	EHA01256	Individual	EHI00978	EHA01256	1264074622	PR01606
288841895	12842	3848	52209	734315	53	EHA01187	Coassembly	EHI00894	EHA00169	3475727633	PR01660
162787250	11732	1868	29486	570430	34	EHA00377	Individual	EHI00231	EHA00377	5317826791	PR00825
319548397	11206	5268	56924	442682	106	EHA02767	Coassembly	EHI01435	EHA02765	2423837026	PR02262
155194889	20924	1342	22070	580796	30	EHA03390	Individual	EHI02166	EHA03390	5388364987	PR02775
108719572	18882	1039	14960	485260	23	EHA02449	Individual	EHI01474	EHA02449	3483421244	PR02435
804278894	10895	13173	141724	483074	233	EHA02519	Coassembly	EHI00377	EHA02513	3571772990	PR00845
49944736	8682	1041	9032	444427	9	EHA01272	Individual	EHI00954	EHA01272	2400016625	PR01639
400599383	9319	8015	72663	637842	102	EHA03182	Coassembly	EHI01106	EHA03161	976916173	PR01912
656596249	10298	12136	116771	629733	149	EHA04485	Coassembly	EHI01966	EHA04485	4425727812	PR02656
0	0	0	0	0	0	EHA01815	Coassembly	EHI00440	EHA01814	1226888466	PR00956
0	0	0	0	0	0	EHA03004	Individual	EHI01673	EHA03004	4822806966	PR02490
88414036	6066	2647	19806	419346	16	EHA02479	Individual	EHI01530	EHA02479	2860012170	PR02466
188240928	7791	4049	39014	559580	52	EHA02113	Individual	EHI01267	EHA02113	5942786682	PR02201
439905361	9965	8266	78982	746639	102	EHA01487	Coassembly	EHI00456	EHA01485	5383346336	PR00772
585423491	7854	14027	116326	644177	114	EHA01419	Coassembly	EHI00688	EHA01415	3605222761	PR01324
568051572	13093	8888	85954	381120	163	EHA01953	Coassembly	EHI01327	EHA01929	5963392503	PR02133
0	0	0	0	0	0	EHA01655	Individual	EHI01098	EHA01655	2614262907	PR01957
820065679	11663	13372	137450	799387	232	EHA04094	Coassembly	EHI02376	EHA04082	10958035437	PR03058
126963852	14970	1505	19299	739282	28	EHA00427	Individual	EHI00383	EHA00427	4213267166	PR00907
348121500	5235	13644	83797	245347	79	EHA03538	Coassembly	EHI02082	EHA03536	6101131720	PR02901
804278894	10895	13173	141724	483074	233	EHA02520	Coassembly	EHI00161	EHA02513	2987437558	PR00821
463456275	2949	27426	149601	558506	76	EHA01776	Coassembly	EHI01128	EHA01709	1351155668	PR01971
0	0	0	0	0	0	EHA03063	Individual	EHI01778	EHA03063	3704613503	PR02600
32748170	17247	349	4291	567821	10	EHA01563	Individual	EHI01173	EHA01563	5005246585	PR01996
12505983	12026	229	2196	117568	2	EHA01370	Coassembly	EHI00851	EHA01363	1362081486	PR01494
124604151	12076	1669	20710	576968	33	EHA00416	Individual	EHI00616	EHA00416	5583815481	PR00890
777401173	8090	19263	148782	506480	149	EHA01497	Coassembly	EHI00496	EHA01495	7874501801	PR00790
121422324	9459	2045	22713	537556	27	EHA00396	Individual	EHI00406	EHA00396	3092901233	PR00858
924025443	10365	16294	160474	712606	271	EHA00839	Coassembly	EHI00376	EHA00838	3946710019	PR00844
421083540	8174	8153	84925	507234	100	EHA00811	Coassembly	EHI00501	EHA00810	1587729668	PR00873
34601925	4079	994	9130	269716	10	EHA04522	Coassembly	EHI02549	EHA04521	1682918206	PR03201
463456275	2949	27426	149601	558506	76	EHA01756	Coassembly	EHI01233	EHA01709	1608285951	PR01951
0	0	0	0	0	0	EHA03132	Individual	EHI01821	EHA03132	4011493448	PR02648
103801474	7523	2368	21013	666981	20	EHA04275	Individual	EHI02604	EHA04275	2794213584	PR03348
53806914	3566	2513	15342	803286	12	EHA02864	Coassembly	EHI00913	EHA02864	3209083089	PR01663
0	0	0	0	0	0	EHA00420	Individual	EHI00363	EHA00420	3512518735	PR00900
0	0	0	0	0	0	EHA00178	Individual	EHI00283	EHA00178	10571474193	PR01199
0	0	0	0	0	0	EHA00489	Individual	EHI00664	EHA00489	1020231105	PR00987
122489757	1976	17603	53967	165377	13	EHA01604	Coassembly	EHI01189	EHA01598	3400657762	PR01942
259440750	3591	14531	76760	586016	24	EHA04431	Coassembly	EHI02649	EHA04427	6414498836	PR03382
174881838	15742	2277	26807	514564	36	EHA02780	Coassembly	EHI00952	EHA02780	3627235635	PR01641
98067039	10782	1721	16819	266329	20	EHA01260	Individual	EHI01019	EHA01260	2640507115	PR01618
1025451054	10692	19659	175122	484437	213	EHA02894	Coassembly	EHI00762	EHA02893	5838515995	PR01449
0	0	0	0	0	0	EHA01351	Coassembly	EHI00820	EHA01345	1855782336	PR01431
267963341	13999	3265	42124	666529	67	EHA02560	Coassembly	EHI01524	EHA02559	4414124210	PR02463
299103206	14256	3361	48726	725474	72	EHA02409	Individual	EHI01464	EHA02409	9766932496	PR02379
330447244	9549	5798	61746	488728	74	EHA01439	Coassembly	EHI00669	EHA01439	2194433186	PR01352
8422622	33349	66	708	162118	1	EHA02933	Coassembly	EHI01016	EHA02931	2244130451	PR01732
1205203335	8131	30043	232094	551437	268	EHA01853	Coassembly	EHI01077	EHA01845	5310203237	PR01651
0	0	0	0	0	0	EHA02042	Individual	EHI01398	EHA02042	4738028504	PR02178
868087496	10900	15250	148460	465410	222	EHA04475	Coassembly	EHI02585	EHA04468	5540520017	PR03300
205677733	7875	4610	39557	427818	32	EHA00699	Individual	EHI00715	EHA00699	5038122901	PR01373
458969845	11927	6737	79253	852248	119	EHA02385	Coassembly	EHI01451	EHA02384	4294808146	PR02281
1124629521	15811	13513	162458	560388	295	EHA02539	Coassembly	EHI00383	EHA02526	4213267166	PR00907
319548397	11206	5268	56924	442682	106	EHA02766	Coassembly	EHI01426	EHA02765	2105782619	PR02261
568051572	13093	8888	85954	381120	163	EHA01933	Coassembly	EHI01294	EHA01929	3932186602	PR02100
107595360	11073	1915	18101	430084	8	EHA03511	Coassembly	EHI02142	EHA03506	5074647403	PR02874
1857363119	9343	40963	333138	758633	403	EHA03776	Coassembly	EHI02200	EHA03755	3735734533	PR02809
65166765	10137	609	12348	981314	13	EHA02761	Coassembly	EHI01346	EHA02759	5148669650	PR02083
576026163	11554	9786	96535	529098	153	EHA04329	Coassembly	EHI02595	EHA04329	3545906986	PR03342
1034696936	8276	24661	200861	493677	290	EHA03327	Coassembly	EHI01973	EHA03305	6353710228	PR02673
247189645	10722	4446	41841	728473	54	EHA02132	Coassembly	EHI01388	EHA02129	4578573220	PR02147
627900437	10082	11222	110124	540444	176	EHA02546	Coassembly	EHI00375	EHA02544	1604389309	PR00843
5920869	5084	290	1449	51489	1	EHA02808	Coassembly	EHI00647	EHA02807	706723808	PR00982
673826383	10217	12008	123459	706646	129	EHA01473	Coassembly	EHI00441	EHA01472	9150857127	PR00770
73712970	11954	1211	11768	386410	12	EHA02071	Individual	EHI01274	EHA02071	4700274689	PR02145
0	0	0	0	0	0	EHA04029	Individual	EHI02379	EHA04029	4455985998	PR03102
0	0	0	0	0	0	EHA03659	Coassembly	EHI00733	EHA03651	5045191845	PR01340
0	0	0	0	0	0	EHA00746	Individual	EHI00820	EHA00746	1855782336	PR01431
0	0	0	0	0	0	EHA03822	Coassembly	EHI00196	EHA03781	1315883318	PR01152
1025451054	10692	19659	175122	484437	213	EHA02902	Coassembly	EHI00772	EHA02893	5711421645	PR01459
0	0	0	0	0	0	EHA01820	Coassembly	EHI00466	EHA01816	4410513791	PR00959
7548588	7400	252	1463	108893	1	EHA02783	Coassembly	EHI01002	EHA02782	1139721792	PR01706
0	0	0	0	0	0	EHA02704	Individual	EHI01568	EHA02704	2623538596	PR02321
0	0	0	0	0	0	EHA04011	Individual	EHI02457	EHA04011	1372901055	PR03173
223361378	6107	6606	49056	414661	42	EHA03440	Individual	EHI02188	EHA03440	4862708320	PR02825
383942185	7731	9181	78967	345127	66	EHA02801	Coassembly	EHI00967	EHA02800	4650833564	PR01717
372265620	7950	9714	73033	390184	60	EHA01549	Coassembly	EHI00138	EHA01546	3440545379	PR00736
0	0	0	0	0	0	EHA02979	Individual	EHI01695	EHA02979	6125137963	PR02512
40666774	4387	1672	10508	323015	12	EHA02097	Individual	EHI01387	EHA02097	2009089836	PR02230
116176588	15822	1314	18794	395392	23	EHA03393	Individual	EHI02191	EHA03393	4276492806	PR02778
0	0	0	0	0	0	EHA01307	Individual	EHI00882	EHA01307	1046542773	PR01692
108247076	4508	4198	28058	239895	13	EHA00444	Individual	EHI00475	EHA00444	4169513100	PR00927
804278894	10895	13173	141724	483074	233	EHA02517	Coassembly	EHI01556	EHA02513	7499677064	PR02414
288841895	12842	3848	52209	734315	53	EHA00172	Coassembly	EHI00624	EHA00169	2089484463	PR01282
112974634	7154	3627	22055	513070	5	EHA02847	Coassembly	EHI01632	EHA02844	3660967968	PR02325
0	0	0	0	0	0	EHA03245	Individual	EHI02052	EHA03245	10610442315	PR02702
196784026	11668	2811	33559	507852	42	EHA02416	Individual	EHI01475	EHA02416	5588756801	PR02387
1161321255	6530	33998	249001	540290	295	EHA02929	Coassembly	EHI00747	EHA02919	2402797415	PR01403
0	0	0	0	0	0	EHA00625	Individual	EHI00633	EHA00625	3077905518	PR01289
214140499	7186	6152	43876	600177	32	EHA04520	Coassembly	EHI02667	EHA04515	10059318883	PR03272
44341318	5076	2048	10754	278457	13	EHA02117	Individual	EHI01409	EHA02117	4762118474	PR02205
276988408	7531	6602	55820	756915	55	EHA02884	Coassembly	EHI00713	EHA02884	2031988418	PR01371
181596918	22737	1554	23036	623133	35	EHA03041	Individual	EHI01809	EHA03041	5820193517	PR02567
114071670	24818	916	16244	455983	13	EHA00771	Individual	EHI00770	EHA00771	4134681790	PR01457
456368184	5996	14700	105655	398480	38	EHA01990	Coassembly	EHI01370	EHA01987	3131509599	PR02170
174498557	7210	3874	36949	747822	38	EHA02302	Coassembly	EHI00136	EHA02293	1384488044	PR01132
0	0	0	0	0	0	EHA04005	Individual	EHI02349	EHA04005	3685131415	PR03095
1739592354	12630	26738	272652	701363	520	EHA02581	Coassembly	EHI01494	EHA02565	6378451920	PR02395
149529033	13515	2048	23847	378104	39	EHA03297	Individual	EHI01984	EHA03297	7023468226	PR02682
124327559	7209	3015	26399	325584	34	EHA02359	Individual	EHI01627	EHA02359	3251961390	PR02301
0	0	0	0	0	0	EHA03255	Individual	EHI02062	EHA03255	2258502488	PR02712
324141166	6239	9369	71232	419925	66	EHA01436	Coassembly	EHI00665	EHA01436	1762209969	PR01348
153389383	5040	3980	38816	878429	21	EHA00206	Coassembly	EHI00502	EHA00206	3817422342	PR01232
0	0	0	0	0	0	EHA03693	Coassembly	EHI00758	EHA03651	0	PR01347
0	0	0	0	0	0	EHA03036	Individual	EHI01804	EHA03036	5053684689	PR02562
577850093	12939	7846	94070	574231	150	EHA02555	Coassembly	EHI01528	EHA02549	3198798717	PR02465
161156411	13734	1926	27930	515406	41	EHA03342	Coassembly	EHI01993	EHA03341	3106599266	PR02688
0	0	0	0	0	0	EHA00601	Individual	EHI00366	EHA00601	1880717170	PR01210
0	0	0	0	0	0	EHA00761	Individual	EHI00802	EHA00761	2642992998	PR01447
191140227	12515	2730	29314	416861	39	EHA03409	Individual	EHI02168	EHA03409	4654403622	PR02794
463456275	2949	27426	149601	558506	76	EHA01798	Coassembly	EHI01223	EHA01709	1720283008	PR01993
0	0	0	0	0	0	EHA00744	Individual	EHI00815	EHA00744	842765736	PR01429
0	0	0	0	0	0	EHA03064	Individual	EHI01752	EHA03064	3151504025	PR02602
178973914	9480	3588	32634	438909	39	EHA03356	Individual	EHI01970	EHA03356	5075407128	PR02659
55120126	6233	1234	12029	521890	13	EHA01289	Individual	EHI00885	EHA01289	3407354018	PR01659
157804237	9515	2825	29286	429160	24	EHA04262	Individual	EHI02586	EHA04262	4079262048	PR03335
581101833	3896	27993	161346	587046	64	EHA03120	Coassembly	EHI01753	EHA03117	4848777793	PR02634
76542251	14462	1079	11931	193888	20	EHA01883	Individual	EHI01307	EHA01883	2981605660	PR02113
0	0	0	0	0	0	EHA01807	Coassembly	EHI00379	EHA01805	3036493481	PR00950
0	0	0	0	0	0	EHA00736	Individual	EHI00805	EHA00736	7504772737	PR01420
568675567	13973	10107	69037	743527	27	EHA02995	Individual	EHI01688	EHA02995	37321408806	PR02505
272005695	13764	3695	42101	680700	45	EHA01231	Individual	EHI01073	EHA01231	8412549333	PR01532
205731479	12211	2840	35003	631338	35	EHA00338	Individual	EHI00458	EHA00338	6654999014	PR00773
58489274	17379	677	8065	321479	14	EHA04284	Individual	EHI02616	EHA04284	2865528339	PR03357
64142648	3199	5483	21121	357536	10	EHA03842	Individual	EHI02542	EHA03842	4518182817	PR03194
1368849819	5662	48833	319992	454883	423	EHA02119	Coassembly	EHI01247	EHA02119	1639662611	PR02191
34601925	4079	994	9130	269716	10	EHA04524	Coassembly	EHI02671	EHA04521	4732342629	PR03276
93819597	10801	1578	16275	435935	18	EHA02949	Coassembly	EHI00800	EHA02947	3505180351	PR01468
166050336	5461	5662	39455	488097	48	EHA02079	Individual	EHI01257	EHA02079	8021392089	PR02212
887427194	8930	18692	166186	520188	186	EHA04346	Coassembly	EHI02579	EHA04343	4029585276	PR03331
1489308165	7329	36958	304972	485840	366	EHA04099	Coassembly	EHI02233	EHA04095	3339018203	PR02919
0	0	0	0	0	0	EHA00638	Individual	EHI00656	EHA00638	3507211714	PR01306
0	0	0	0	0	0	EHA03939	Individual	EHI02444	EHA03939	3515587420	PR03131
0	0	0	0	0	0	EHA00781	Individual	EHI00819	EHA00781	3426578175	PR01467
98763673	6655	2770	21308	276853	26	EHA04278	Individual	EHI02608	EHA04278	3416148534	PR03351
717231678	4801	26722	179557	847216	136	EHA04323	Coassembly	EHI02594	EHA04321	3028379223	PR03341
751692642	9163	15986	138103	844987	149	EHA01456	Coassembly	EHI00499	EHA01453	6637493901	PR00791
0	0	0	0	0	0	EHA03935	Individual	EHI02455	EHA03935	2470682897	PR03129
333759909	6843	9682	70070	347285	103	EHA02142	Coassembly	EHI01265	EHA02139	5301020012	PR02216
638321235	9884	12021	115026	567061	139	EHA01444	Coassembly	EHI00702	EHA01443	2961343788	PR01358
554171175	4029	29328	152435	578492	154	EHA02156	Coassembly	EHI01271	EHA02151	2507187776	PR02220
288841895	12842	3848	52209	734315	53	EHA00171	Coassembly	EHI00608	EHA00169	2656843309	PR01271
136723749	5071	4995	33311	408173	25	EHA02712	Individual	EHI01597	EHA02712	3873754965	PR02331
0	0	0	0	0	0	EHA04268	Individual	EHI02594	EHA04268	3028379223	PR03341
0	0	0	0	0	0	EHA03705	Coassembly	EHI02280	EHA03694	5064413013	PR02948
170170588	37190	998	20160	721973	35	EHA00361	Individual	EHI00525	EHA00361	6195158656	PR00801
909893271	2311	124546	373793	359959	54	EHA02623	Coassembly	EHI01127	EHA02611	1442812985	PR01970
1007154798	6311	26725	224295	640508	243	EHA02849	Coassembly	EHI00614	EHA02849	6775286550	PR00988
0	0	0	0	0	0	EHA03731	Coassembly	EHI02214	EHA03694	3808571849	PR02787
230106114	7828	5514	44737	678053	36	EHA00317	Individual	EHI00134	EHA00317	5894822273	PR00734
81294597	3463	6233	24870	311728	8	EHA04551	Coassembly	EHI02683	EHA04549	3003166120	PR03288
1205203335	8131	30043	232094	551437	268	EHA01847	Coassembly	EHI01059	EHA01845	6602694866	PR01645
1064538316	10571	21559	179358	582810	230	EHA01833	Coassembly	EHI01049	EHA01832	5338113104	PR01521
168177875	9492	3174	30992	545716	25	EHA01283	Individual	EHI01077	EHA01283	5310203237	PR01651
53295194	6097	843	12417	607042	15	EHA02842	Coassembly	EHI01391	EHA02839	3908460654	PR02157
0	0	0	0	0	0	EHA00544	Individual	EHI00087	EHA00544	736297986	PR01122
132585326	4702	5393	33619	326465	31	EHA02098	Individual	EHI01389	EHA02098	5580675912	PR02231
0	0	0	0	0	0	EHA00518	Individual	EHI00210	EHA00518	2653823936	PR01064
0	0	0	0	0	0	EHA03889	Individual	EHI02530	EHA03889	1624258513	PR03235
134150537	18186	1428	17335	622755	24	EHA01225	Individual	EHI01058	EHA01225	6084448756	PR01526
0	0	0	0	0	0	EHA00553	Individual	EHI00267	EHA00553	4870295863	PR01140
0	0	0	0	0	0	EHA01590	Individual	EHI01105	EHA01590	1321762905	PR01911
1161321255	6530	33998	249001	540290	295	EHA02924	Coassembly	EHI00709	EHA02919	6509467635	PR01398
64384258	9361	1352	11530	295148	5	EHA00577	Individual	EHI00234	EHA00577	3740503911	PR01172
1946511576	5111	75641	450507	869648	280	EHA03108	Coassembly	EHI01807	EHA03104	6808225730	PR02565
72449171	4090	3624	20072	207309	7	EHA00462	Individual	EHI00379	EHA00462	3036493481	PR00950
212361406	7978	4799	42838	698555	47	EHA02974	Coassembly	EHI01573	EHA02968	2539266442	PR02473
45464988	19443	499	5314	645450	8	EHA00599	Individual	EHI00345	EHA00599	5691202164	PR01204
456368184	5996	14700	105655	398480	38	EHA01991	Coassembly	EHI01375	EHA01987	1324190587	PR02174
798986944	7272	20391	167600	580110	155	EHA01516	Coassembly	EHI00105	EHA01514	3639917634	PR00709
64266342	2303	6581	24744	199748	3	EHA04232	Coassembly	EHI02518	EHA04230	4415548372	PR03245
84737125	8401	1676	16859	272377	12	EHA00353	Individual	EHI00499	EHA00353	6637493901	PR00791
0	0	0	0	0	0	EHA00503	Individual	EHI00155	EHA00503	1008032833	PR01029
0	0	0	0	0	0	EHA03825	Individual	EHI02386	EHA03825	3561627695	PR03071
577850093	12939	7846	94070	574231	150	EHA02552	Coassembly	EHI01517	EHA02549	5982903807	PR02457
868087496	10900	15250	148460	465410	222	EHA04469	Coassembly	EHI01985	EHA04468	5462273038	PR02662
1739592354	12630	26738	272652	701363	520	EHA02568	Coassembly	EHI00169	EHA02565	3251892132	PR00823
104002513	5628	3832	24093	224315	23	EHA02080	Individual	EHI01258	EHA02080	4016566103	PR02213
154558253	8775	3215	29306	451823	44	EHA03598	Individual	EHI02289	EHA03598	4063953102	PR02961
0	0	0	0	0	0	EHA03943	Individual	EHI02527	EHA03943	918558240	PR03241
0	0	0	0	0	0	EHA04540	Coassembly	EHI02553	EHA04539	1049492084	PR03205
400599383	9319	8015	72663	637842	102	EHA03178	Coassembly	EHI01116	EHA03161	1278955458	PR01917
0	0	0	0	0	0	EHA02029	Individual	EHI01278	EHA02029	3869801782	PR02163
0	0	0	0	0	0	EHA02253	Individual	EHI01489	EHA02253	1554824951	PR02338
102689470	11413	1938	18328	444646	12	EHA03909	Individual	EHI02371	EHA03909	3268576739	PR03088
447224134	10308	8205	80825	988467	61	EHA02209	Coassembly	EHI01204	EHA02205	0	PR02027
198889305	8227	4491	37912	558506	49	EHA01645	Coassembly	EHI01196	EHA01634	802437639	PR01948
228355927	12801	2836	37646	728653	38	EHA01277	Individual	EHI01059	EHA01277	6602694866	PR01645
1647390529	4933	66555	413533	714601	266	EHA03269	Coassembly	EHI02052	EHA03257	10610442315	PR02702
0	0	0	0	0	0	EHA00791	Individual	EHI00851	EHA00791	1362081486	PR01494
0	0	0	0	0	0	EHA03800	Coassembly	EHI02186	EHA03781	4825758097	PR02823
560058548	9262	11286	102831	341009	135	EHA03480	Coassembly	EHI02097	EHA03454	5324134598	PR02843
21666332	3075	1426	7022	97179	4	EHA02964	Coassembly	EHI00337	EHA02962	1103967906	PR01067
420214266	4604	16607	108789	701171	76	EHA02312	Coassembly	EHI01533	EHA02310	1855801486	PR02341
9870266	15186	156	1251	153925	2	EHA01377	Coassembly	EHI00849	EHA01373	3401408855	PR01412
65166765	10137	609	12348	981314	13	EHA02760	Coassembly	EHI00264	EHA02759	5186118016	PR01184
130438467	15325	1360	20283	691232	32	EHA01255	Individual	EHI00972	EHA01255	3837827701	PR01605
392557904	7982	9840	76467	482129	88	EHA02913	Coassembly	EHI00750	EHA02910	2350729420	PR01391
374854809	8741	7984	68872	728480	83	EHA03644	Coassembly	EHI01388	EHA03641	4578573220	PR02147
0	0	0	0	0	0	EHA03600	Individual	EHI02307	EHA03600	2518674996	PR02963
568051572	13093	8888	85954	381120	163	EHA01943	Coassembly	EHI01310	EHA01929	4881907472	PR02116
0	0	0	0	0	0	EHA00745	Individual	EHI00817	EHA00745	915035314	PR01430
454951033	9880	8850	80773	384678	97	EHA01867	Coassembly	EHI01072	EHA01866	6676714562	PR01740
1064538316	10571	21559	179358	582810	230	EHA01841	Coassembly	EHI01066	EHA01832	3011002880	PR01529
10215462	2358	1309	4119	23757	1	EHA01690	Coassembly	EHI01108	EHA01687	0	PR01964
142071250	7537	3515	28733	348935	27	EHA02423	Individual	EHI01499	EHA02423	3491143687	PR02397
0	0	0	0	0	0	EHA03077	Individual	EHI01787	EHA03077	1330425274	PR02615
60819337	14299	576	10455	1027375	15	EHA02757	Coassembly	EHI01358	EHA02757	6024950242	PR02084
2216676708	4548	139926	566720	535592	83	EHA02642	Coassembly	EHI01233	EHA02637	1608285951	PR01951
279345842	2592	28926	102414	552101	9	EHA04222	Coassembly	EHI02379	EHA04220	4455985998	PR03102
447224134	10308	8205	80825	988467	61	EHA02227	Coassembly	EHI01169	EHA02205	0	PR02017
541348973	4040	28673	151194	367774	55	EHA04034	Coassembly	EHI02542	EHA04031	4518182817	PR03194
201025549	3938	8844	57086	890038	32	EHA04181	Coassembly	EHI00214	EHA04181	2940057516	PR01183
82880712	5566	2533	19188	332058	21	EHA00480	Individual	EHI00551	EHA00480	2549069771	PR00968
0	0	0	0	0	0	EHA01623	Coassembly	EHI01093	EHA01622	0	PR01908
0	0	0	0	0	0	EHA03812	Coassembly	EHI02183	EHA03781	3365768966	PR02821
0	0	0	0	0	0	EHA03783	Coassembly	EHI02152	EHA03781	7987931430	PR02819
137068814	7662	3060	27575	423213	32	EHA03566	Individual	EHI02232	EHA03566	3582096765	PR02929
93053541	7495	2243	18364	537935	27	EHA03282	Individual	EHI01963	EHA03282	3036007470	PR02667
0	0	0	0	0	0	EHA03836	Individual	EHI02545	EHA03836	3385917831	PR03197
0	0	0	0	0	0	EHA02038	Individual	EHI01407	EHA02038	5543136642	PR02186
101418856	3538	6161	29875	875358	20	EHA04304	Individual	EHI02646	EHA04304	7654399287	PR03377
0	0	0	0	0	0	EHA00737	Individual	EHI00830	EHA00737	816334506	PR01421
0	0	0	0	0	0	EHA01612	Coassembly	EHI01112	EHA01610	0	PR01914
0	0	0	0	0	0	EHA00743	Individual	EHI00814	EHA00743	959715963	PR01428
0	0	0	0	0	0	EHA03660	Coassembly	EHI00693	EHA03651	5392263654	PR01329
641459359	7236	15525	130811	961051	95	EHA04141	Coassembly	EHI01159	EHA04140	868412573	PR02008
0	0	0	0	0	0	EHA04376	Individual	EHI02677	EHA04376	14577700186	PR03282
717231678	4801	26722	179557	847216	136	EHA04326	Coassembly	EHI02627	EHA04321	3129695336	PR03364
1025451054	10692	19659	175122	484437	213	EHA02899	Coassembly	EHI00767	EHA02893	4890142505	PR01454
1034696936	8276	24661	200861	493677	290	EHA03311	Coassembly	EHI01974	EHA03305	3850672593	PR02674
612479618	10485	10259	108514	601971	155	EHA03535	Coassembly	EHI02096	EHA03530	7315936400	PR02898
56266320	3467	3165	16951	244031	14	EHA03253	Individual	EHI02060	EHA03253	7808350439	PR02710
493599525	9414	8971	92022	524195	94	EHA04311	Coassembly	EHI02636	EHA04305	7548440779	PR03370
909893271	2311	124546	373793	359959	54	EHA02632	Coassembly	EHI01648	EHA02611	2144622005	PR02253
