Ex code,EX batch,Extract barcode,BB sample,Extraction Replicate,Coordinates,EX ng/ul,EX ul,EX DNA ng,EX Validation,Notes,Autonumber,Autonumber2,Number of libraries,Number good libraries,Number of indexed libraries,Libraries,LI (Library),Used ul,Remaining ul,Remaining ng,Species,Sampling date,Latitude reduced,Longitude reduced,Country,Biome,Environment,Type,Taxid,Common name,Development,Length (mm),Weight (g),Sex,Specimen,Number of sequenced datasets,Total data (GB),Host data (GB),Metagenomic data (GB),number_bins,BioProject,SE Batch,Purpose,IN (Indexing),Indexed libraries (from LI (Library)),Indexed libraries (from LI (Library)) 2,Collaborator(s) (from BB sample),BB Batch (from BB sample),ENA Sample accession,geographic location (region and locality),Ex type,Sequenced,Indexed,Libraried copy,Order
ACB33E1,EXB0050,LV1053380536,ACB33,E1,P135_3E,4.08,45,184,Warning,0,1718,01718,1,1,1,,ACB33E1L1,24.0,21,86,Plecotus auritus,19/7/2021,40.864,-4.030,Spain,1000221 - Temperate woodland,Pine Forest (Pinus sylvestris),Faecal,61862,Brown longe-eared bat,Nursing,40.00,8.80,Female,SD00503,1,4.23,3.909,0.00,0,PRJEB51868,SEB008,metagenome,,ACB33E1L1I1,ACB33E1L1I1,Javier Juste,BBB0042,,Segovia,DNA,1,1,1,Chiroptera
ACB34E1,EXB0050,LV1053380552,ACB34,E1,P135_3F,0.43,45,20,Error,0,1719,01719,1,1,1,,ACB34E1L1,24.0,21,9,Plecotus auritus,19/7/2021,40.864,-4.030,Spain,1000221 - Temperate woodland,Pine Forest (Pinus sylvestris),Faecal,61862,Brown longe-eared bat,Nursing,40.60,8.10,Female,SD00504,1,4.79,1.957,2.47,12,PRJEB51868,SEB008,metagenome,,ACB34E1L1I1,ACB34E1L1I1,Javier Juste,BBB0042,,Segovia,DNA,1,1,1,Chiroptera
ACB35E1,EXB0050,LV1053380503,ACB35,E1,P135_3G,0.66,45,30,Error,0,1720,01720,1,1,1,,ACB35E1L1,24.0,21,14,Plecotus auritus,19/7/2021,40.864,-4.030,Spain,1000221 - Temperate woodland,Pine Forest (Pinus sylvestris),Faecal,61862,Brown longe-eared bat,Nursing,42.10,8.40,Female,SD00505,1,4.45,1.994,1.94,12,PRJEB51868,SEB008,metagenome,,ACB35E1L1I1,ACB35E1L1I1,Javier Juste,BBB0042,,Segovia,DNA,1,1,1,Chiroptera
ACB47E1,EXB0050,LV1053380564,ACB47,E1,P135_3H,2.47,45,111,Warning,0,1721,01721,1,1,1,,ACB47E1L1,24.0,21,52,Plecotus auritus,11/7/2021,42.985,-6.356,Spain,1000221 - Temperate woodland,"Mix Deciduous Forest, Botton Valley",Faecal,61862,Brown longe-eared bat,Nursing,41.20,9.00,Female,SD00487,1,4.68,0.010,4.03,0,PRJEB51868,SEB008,metagenome,,ACB47E1L1I1,ACB47E1L1I1,Javier Juste,BBB0042,,León,DNA,1,1,1,Chiroptera
ACC85E1,EXB0050,LV1053380587,ACC85,E1,P135_4A,0.00,45,0,Error,0,1722,01722,1,1,1,,ACC85E1L1,24.0,21,0,Chloroceryle amazona,1/12/2021,-11.884,-71.410,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,342361,Amazon kingfisher ,Adult,132.00,111.10,Female,SD01923,1,5.68,4.920,0.00,0,,SEB008,metagenome,,ACC85E1L1I1,ACC85E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACC96E1,EXB0050,LV1053380527,ACC96,E1,P135_4B,0.06,45,3,Error,0,1723,01723,1,1,1,,ACC96E1L1,24.0,21,1,Donacobius atricapilla,21/11/2021,-12.431,-70.678,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,237420,Black-capped donacobius,Adult,87.00,47.00,,SD01941,1,3.85,1.523,1.92,0,,SEB008,metagenome,,ACC96E1L1I1,ACC96E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD01E1,EXB0050,LV1053380562,ACD01,E1,P135_4C,0.00,45,0,Error,0,1724,01724,1,1,1,,ACD01E1L1,24.0,21,0,Progne tapera,6/11/2021,-12.698,-69.829,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,317118,Brown-chested martin,Adult,127.00,32.90,,SD01958,1,3.38,0.860,2.24,0,,SEB008,metagenome,,ACD01E1L1I1,ACD01E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD09E1,EXB0050,LV1053380551,ACD09,E1,P135_4D,0.00,45,0,Error,0,1725,01725,1,1,1,,ACD09E1L1,24.0,21,0,Stelgidopteryx ruficollis,3/11/2021,-12.716,-69.770,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,72878,Southern rough-winged swallow,Adult,105.00,15.50,,SD01961,1,7.00,0.067,5.41,1,,SEB008,metagenome,,ACD09E1L1I1,ACD09E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD14E1,EXB0050,LV1053380563,ACD14,E1,P135_4E,0.00,45,0,Error,0,1726,01726,1,1,1,,ACD14E1L1,24.0,21,0,Stelgidopteryx ruficollis,3/11/2021,-12.716,-69.770,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,72878,Southern rough-winged swallow,Adult,106.00,15.20,,SD01962,1,3.79,0.652,2.61,1,,SEB008,metagenome,,ACD14E1L1I1,ACD14E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD22E1,EXB0050,LV1053380541,ACD22,E1,P135_4F,0.00,45,0,Error,0,1727,01727,1,1,1,,ACD22E1L1,24.0,21,0,Stelgidopteryx ruficollis,3/11/2021,-12.716,-69.770,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,72878,Southern rough-winged swallow,Adult,101.00,14.20,,SD01963,1,6.73,0.563,5.47,1,,SEB008,metagenome,,ACD22E1L1I1,ACD22E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD69E1,EXB0050,LV1053380512,ACD69,E1,P135_4G,0.00,45,0,Error,0,1728,01728,1,1,1,,ACD69E1L1,24.0,21,0,Chloroceryle aenea,21/11/2021,-12.431,-70.678,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,176938,American pygmy-kingfisher ,Adult,56.00,13.30,Male,SD01919,1,6.65,3.501,2.67,0,,SEB008,metagenome,,ACD69E1L1I1,ACD69E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACD71E1,EXB0050,LV1053380515,ACD71,E1,P135_4H,0.00,45,0,Error,0,1729,01729,1,1,1,,ACD71E1L1,24.0,21,0,Progne tapera,1/7/2021,-12.047,-71.189,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,317118,Brown-chested martin,Adult,109.00,14.40,,SD01959,1,3.19,0.179,2.74,0,,SEB008,metagenome,,ACD71E1L1I1,ACD71E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD82E1,EXB0050,LV1053380529,ACD82,E1,P135_5A,0.07,45,3,Error,0,1730,01730,1,1,1,,ACD82E1L1,24.0,21,1,Donacobius atricapilla,14/6/2021,-12.404,-70.721,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,237420,Black-capped donacobius,Adult,86.00,45.70,,SD01940,1,2.90,2.687,0.00,0,,SEB008,metagenome,,ACD82E1L1I1,ACD82E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACD96E1,EXB0050,LV1053380516,ACD96,E1,P135_5B,0.00,45,0,Error,0,1731,01731,1,1,1,,ACD96E1L1,24.0,21,0,Chloroceryle aenea,1/7/2021,-12.047,-71.189,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,176938,American pygmy-kingfisher ,Adult,55.00,13.30,Female,SD01920,1,6.14,0.156,5.09,0,,SEB008,metagenome,,ACD96E1L1I1,ACD96E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACE19E1,EXB0050,LV1053380588,ACE19,E1,P135_5C,0.00,45,0,Error,0,1732,01732,1,1,1,,ACE19E1L1,24.0,21,0,Chloroceryle amazona,1/12/2021,-11.884,-71.410,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,342361,Amazon kingfisher ,Adult,132.00,96.20,Male,SD01922,1,5.40,4.730,0.00,0,,SEB008,metagenome,,ACE19E1L1I1,ACE19E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACE25E1,EXB0050,LV1053380538,ACE25,E1,P135_5D,0.00,45,0,Error,0,1733,01733,1,1,1,,ACE25E1L1,24.0,21,0,Progne tapera,1/7/2021,-12.047,-71.189,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,317118,Brown-chested martin,Adult,104.00,15.60,,SD01960,1,4.98,0.198,3.44,0,,SEB008,metagenome,,ACE25E1L1I1,ACE25E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Passeriformes
ACE36E1,EXB0050,LV1053380526,ACE36,E1,P135_5E,0.08,45,3,Error,0,1734,01734,1,1,1,,ACE36E1L1,24.0,21,2,Chloroceryle amazona,21/11/2021,-12.431,-70.678,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,342361,Amazon kingfisher ,Adult,134.00,111.90,Female,SD01921,1,3.69,3.282,0.00,0,,SEB008,metagenome,,ACE36E1L1I1,ACE36E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACE39E1,EXB0050,LV1053380573,ACE39,E1,P135_5F,0.00,45,0,Error,0,1735,01735,1,1,1,,ACE39E1L1,24.0,21,0,Chloroceryle aenea,14/6/2021,-12.404,-70.721,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,176938,American pygmy-kingfisher ,Adult,56.00,13.60,,SD01918,1,7.49,1.433,4.04,0,,SEB008,metagenome,,ACE39E1L1I1,ACE39E1L1I1,Tali Magory Cohen,BBB0042,,Madre de Dios,DNA,1,1,1,Coraciiformes
ACZ93E1,EXB0050,LV1053380517,ACZ93,E1,P135_5G,1.93,45,87,Warning,0,1736,01736,1,1,1,,ACZ93E1L1,24.0,21,41,Plecotus auritus,12/7/2021,52.000,13.000,Germany,1000198 - Mixed forest,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01413,1,4.61,4.408,0.00,0,PRJEB51868,SEB008,metagenome,,ACZ93E1L1I1,ACZ93E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ACZ95E1,EXB0050,LV1053380585,ACZ95,E1,P135_5H,0.96,45,43,Error,0,1737,01737,1,1,1,,ACZ95E1L1,24.0,21,20,Plecotus auritus,12/7/2021,52.000,13.000,Germany,1000198 - Mixed forest,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01414,1,5.55,5.249,0.00,0,PRJEB51868,SEB008,metagenome,,ACZ95E1L1I1,ACZ95E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ACZ97E1,EXB0050,LV1053380550,ACZ97,E1,P135_6A,1.36,45,61,Warning,0,1738,01738,1,1,1,,ACZ97E1L1,24.0,21,29,Plecotus auritus,12/7/2021,52.000,13.000,Germany,1000198 - Mixed forest,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01415,1,3.86,0.199,3.41,53,PRJEB51868,SEB008,metagenome,,ACZ97E1L1I1,ACZ97E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ACZ99E1,EXB0050,LV1053380513,ACZ99,E1,P135_6B,2.35,45,106,Warning,0,1739,01739,1,1,1,,ACZ99E1L1,24.0,21,49,Plecotus auritus,12/7/2021,52.000,13.000,Germany,1000198 - Mixed forest,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01416,1,4.60,0.802,3.48,53,PRJEB51868,SEB008,metagenome,,ACZ99E1L1I1,ACZ99E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ADA12E1,EXB0050,LV1053380575,ADA12,E1,P135_6C,2.86,45,129,Warning,0,1740,01740,1,1,1,,ADA12E1L1,24.0,21,60,Plecotus auritus,12/7/2021,51.586,13.389,Germany,1000221 - Temperate woodland,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01418,1,2.72,2.594,0.00,0,PRJEB51868,SEB008,metagenome,,ADA12E1L1I1,ADA12E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ADA14E1,EXB0050,LV1053380553,ADA14,E1,P135_6D,1.78,45,80,Warning,0,1741,01741,1,1,1,,ADA14E1L1,24.0,21,37,Plecotus auritus,12/7/2021,51.586,13.389,Germany,1000221 - Temperate woodland,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01419,1,3.49,2.569,0.74,53,PRJEB51868,SEB008,metagenome,,ADA14E1L1I1,ADA14E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ADA16E1,EXB0050,LV1053380574,ADA16,E1,P135_6E,1.95,45,88,Warning,0,1742,01742,1,1,1,,ADA16E1L1,24.0,21,41,Plecotus auritus,12/7/2021,51.586,13.389,Germany,1000221 - Temperate woodland,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01420,1,5.51,5.221,0.00,0,PRJEB51868,SEB008,metagenome,,ADA16E1L1I1,ADA16E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
ADA18E1,EXB0050,LV1053380549,ADA18,E1,P135_6F,0.91,45,41,Error,0,1743,01743,1,1,1,,ADA18E1L1,24.0,21,19,Plecotus auritus,12/7/2021,51.586,13.389,Germany,1000221 - Temperate woodland,,Faecal,61862,Brown longe-eared bat,Adult,,,Female,SD01421,1,6.16,1.278,4.41,53,PRJEB51868,SEB008,metagenome,,ADA18E1L1I1,ADA18E1L1I1,Christian Voigt,BBB0042,,Berlin-Brandenburg,DNA,1,1,1,Chiroptera
C1_EXB0050E1,EXB0050,LV1053380502,C1_EXB0050,E1,P135_6G,0.00,45,0,Error,0,1744,01744,1,0,1,,C1_EXB0050E1L1,24.0,21,0,,,,,,,,,,,,,,,,1,0.00,0.000,0.00,0,,SEB008,unknown,,C1_EXB0050E1L1I1,C1_EXB0050E1L1I1,,,,,DNA,1,1,1,
ACR75E1,EXB0051,LV1053384715,ACR75,E1,P137_1A,44.50,45,2003,OK,0,1745,01745,1,1,1,,ACR75E1L1,4.5,41,1802,Lasiorhinus latifrons,6/9/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,967.00,23300.00,Female,SD02931,1,0.00,0.000,0.00,0,,SEB010,metagenome,,ACR75E1L1I1,ACR75E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
ACR94E1,EXB0051,LV1053384628,ACR94,E1,P137_1B,8.39,45,378,OK,0,1746,01746,1,1,1,,ACR94E1L1,23.8,21,178,Lasiorhinus latifrons,6/9/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,1029.00,26000.00,Female,SD02933,1,0.00,0.000,0.00,0,,SEB010,metagenome,,ACR94E1L1I1,ACR94E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
ACR98E1,EXB0051,LV1053384640,ACR98,E1,P137_1C,29.10,45,1310,OK,0,1747,01747,1,1,0,,ACR98E1L1,6.9,38,1109,Petrogale xanthopus,24/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Faecal,9325,Yellow-footed rock-wallaby,Adult,,6600.00,Female,SD02860,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
ACS06E1,EXB0051,LV1053384668,ACS06,E1,P137_1D,19.50,45,878,OK,0,1748,01748,1,1,0,,ACS06E1L1,10.3,35,677,Petrogale xanthopus,14/9/2021,-30.562,139.163,Australia,1000218 - Xeric shrubland,Gorge,Faecal,9325,Yellow-footed rock-wallaby,Adult,,9600.00,Male,SD02864,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Flinders ranges NP,DNA,0,0,1,Diprotodontia
ACS08E1,EXB0051,LV1053384644,ACS08,E1,P137_1E,22.90,45,1031,OK,0,1749,01749,1,1,0,,ACS08E1L1,8.7,36,831,Petrogale xanthopus,24/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Faecal,9325,Yellow-footed rock-wallaby,Adult,,4200.00,Male,SD02859,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
ACS09E1,EXB0051,LV1053384646,ACS09,E1,P137_1F,4.51,45,203,OK,0,1750,01750,1,1,0,,ACS09E1L1,24.0,21,95,Petrogale xanthopus,24/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Oral swab,9325,Yellow-footed rock-wallaby,Adult,,6600.00,Female,SD02860,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
ACS15E1,EXB0051,LV1053384714,ACS15,E1,P137_1G,9.52,45,428,OK,0,1751,01751,1,1,0,,ACS15E1L1,21.0,24,228,Petrogale xanthopus,14/9/2021,-30.562,139.163,Australia,1000218 - Xeric shrubland,Gorge,Faecal,9325,Yellow-footed rock-wallaby,Adult,,7800.00,Female,SD02865,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Flinders ranges NP,DNA,0,0,1,Diprotodontia
ACS16E1,EXB0051,LV1053384703,ACS16,E1,P137_1H,37.20,45,1674,OK,0,1752,01752,1,1,0,,ACS16E1L1,5.4,40,1473,Petrogale xanthopus,22/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Faecal,9325,Yellow-footed rock-wallaby,Adult,,5000.00,Male,SD02862,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
ACS22E1,EXB0051,LV1053384630,ACS22,E1,P137_2A,12.20,45,549,OK,0,1753,01753,1,1,1,,ACS22E1L1,16.4,29,349,Lasiorhinus latifrons,6/9/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,1031.00,26800.00,Female,SD02936,1,0.00,0.000,0.00,0,,SEB010,metagenome,,ACS22E1L1I1,ACS22E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
ACS24E1,EXB0051,LV1053384689,ACS24,E1,P137_2B,11.50,45,518,OK,0,1754,01754,1,1,0,,ACS24E1L1,17.4,28,317,Petrogale xanthopus,14/9/2021,-30.562,139.163,Australia,1000218 - Xeric shrubland,Gorge,Faecal,9325,Yellow-footed rock-wallaby,Adult,,7600.00,Female,SD02863,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Flinders ranges NP,DNA,0,0,1,Diprotodontia
ACS26E1,EXB0051,LV1053384652,ACS26,E1,P137_2C,17.50,45,788,OK,0,1755,01755,1,1,0,,ACS26E1L1,11.4,34,588,Petrogale xanthopus,24/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Faecal,9325,Yellow-footed rock-wallaby,Juvenile,,1600.00,Male,SD02854,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
ACS33E1,EXB0051,LV1053384676,ACS33,E1,P137_2D,18.90,45,850,OK,0,1756,01756,1,1,0,,ACS33E1L1,10.6,34,650,Petrogale xanthopus,15/9/2021,-30.562,139.163,Australia,1000218 - Xeric shrubland,Gorge,Faecal,9325,Yellow-footed rock-wallaby,Adult,,9600.00,Male,SD02866,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Flinders ranges NP,DNA,0,0,1,Diprotodontia
ACS42E1,EXB0051,LV1053384634,ACS42,E1,P137_2E,20.60,45,927,OK,0,1757,01757,1,1,0,,ACS42E1L1,9.7,35,727,Petrogale xanthopus,15/9/2021,-30.562,139.163,Australia,1000218 - Xeric shrubland,Gorge,Faecal,9325,Yellow-footed rock-wallaby,Juvenile,,3100.00,Female,SD02867,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Flinders ranges NP,DNA,0,0,1,Diprotodontia
ACS52E1,EXB0051,LV1053384690,ACS52,E1,P137_2F,44.30,45,1993,OK,0,1758,01758,1,1,0,,ACS52E1L1,4.5,41,1794,Petrogale xanthopus,21/9/2021,-32.029,140.240,Australia,1000218 - Xeric shrubland,Rocky hills,Faecal,9325,Yellow-footed rock-wallaby,Adult,,7400.00,Female,SD02856,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Bimbowrie CP,DNA,0,0,1,Diprotodontia
AEA43E1,EXB0051,LV1053384679,AEA43,E1,P137_2G,6.01,45,270,OK,0,1759,01759,1,1,0,,AEA43E1L1,24.0,21,126,Dasyurus geoffroii,10/12/2021,-30.645,139.036,Australia,1000218 - Xeric shrubland,rocky,Faecal,63143,Western quoll,Adult,,860.00,Female,SD02809,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Ikara-Flinders Ranges National Park,DNA,0,0,1,Dasyuromorphia
AEA48E1,EXB0051,LV1053384702,AEA48,E1,P137_2H,25.10,45,1130,OK,0,1760,01760,1,1,1,,AEA48E1L1,8.0,37,929,Lasiorhinus latifrons,27/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,894.00,17000.00,Female,SD02930,1,0.00,0.000,0.00,0,,SEB010,metagenome,,AEA48E1L1I1,AEA48E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEA58E1,EXB0051,LV1053384700,AEA58,E1,P137_3A,23.20,45,1044,OK,0,1761,01761,1,1,1,,AEA58E1L1,8.6,36,844,Lasiorhinus latifrons,26/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,1025.00,23500.00,Female,SD02919,1,0.00,0.000,0.00,0,,SEB010,metagenome,,AEA58E1L1I1,AEA58E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEA63E1,EXB0051,LV1053384667,AEA63,E1,P137_3B,1.48,45,67,Warning,0,1762,01762,1,1,0,,AEA63E1L1,24.0,21,31,Dasyurus geoffroii,10/12/2021,-30.645,139.036,Australia,1000218 - Xeric shrubland,rocky,Faecal,63143,Western quoll,Sub-adult,,490.00,Male,SD02817,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Ikara-Flinders Ranges National Park,DNA,0,0,1,Dasyuromorphia
AEA73E1,EXB0051,LV1053384656,AEA73,E1,P137_3C,1.86,45,84,Warning,0,1763,01763,1,1,0,,AEA73E1L1,24.0,21,39,Dasyurus geoffroii,10/12/2021,-30.645,139.036,Australia,1000218 - Xeric shrubland,rocky,Faecal,63143,Western quoll,Adult,,710.00,Female,SD02819,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Ikara-Flinders Ranges National Park,DNA,0,0,1,Dasyuromorphia
AEA75E1,EXB0051,LV1053384701,AEA75,E1,P137_3D,7.59,45,342,OK,0,1764,01764,1,1,1,,AEA75E1L1,24.0,21,159,Lasiorhinus latifrons,27/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,978.00,22800.00,Female,SD02928,1,0.00,0.000,0.00,0,,SEB010,metagenome,,AEA75E1L1I1,AEA75E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEA82E1,EXB0051,LV1053384688,AEA82,E1,P137_3E,1.27,45,57,Warning,0,1765,01765,1,1,0,,AEA82E1L1,24.0,21,27,Dasyurus geoffroii,10/12/2021,-30.645,139.036,Australia,1000218 - Xeric shrubland,rocky,Faecal,63143,Western quoll,Adult,,600.00,Female,SD02810,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Ikara-Flinders Ranges National Park,DNA,0,0,1,Dasyuromorphia
AEA85E1,EXB0051,LV1053384654,AEA85,E1,P137_3F,2.12,45,95,Warning,0,1766,01766,1,1,1,,AEA85E1L1,24.0,21,45,Lasiorhinus latifrons,26/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Pouch,30668,Southern hairy-nosed wombat,Adult,1013.00,24800.00,Female,SD02923,1,0.00,0.000,0.00,0,,SEB010,unknown,,AEA85E1L1I1,AEA85E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEA94E1,EXB0051,LV1053384693,AEA94,E1,P137_3G,8.50,45,383,OK,0,1767,01767,1,1,1,,AEA94E1L1,23.5,22,183,Lasiorhinus latifrons,26/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,960.00,21800.00,Female,SD02920,1,0.00,0.000,0.00,0,,SEB010,metagenome,,AEA94E1L1I1,AEA94E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEB01E1,EXB0051,LV1053384631,AEB01,E1,P137_3H,0.83,45,37,Error,0,1768,01768,1,1,0,,AEB01E1L1,24.0,21,17,Dasyurus geoffroii,10/12/2021,-30.645,139.036,Australia,1000218 - Xeric shrubland,rocky,Faecal,63143,Western quoll,Adult,,680.00,Male,SD02813,0,0.00,0.000,0.00,0,,,metagenome,,,,Raphael Eisenhofer,BBB0043,,Ikara-Flinders Ranges National Park,DNA,0,0,1,Dasyuromorphia
AEB12E1,EXB0051,LV1053384680,AEB12,E1,P137_4A,1.39,45,63,Warning,0,1769,01769,1,1,1,,AEB12E1L1,24.0,21,29,Lasiorhinus latifrons,26/10/2021,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Pouch,30668,Southern hairy-nosed wombat,Adult,1040.00,25000.00,Female,SD02924,1,0.00,0.000,0.00,0,,SEB010,unknown,,AEB12E1L1I1,AEB12E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
AEB37E1,EXB0051,LV1053384713,AEB37,E1,P137_4B,19.50,45,878,OK,0,1770,01770,1,1,1,,AEB37E1L1,10.3,35,677,Lasiorhinus latifrons,16/3/2022,-34.539,139.591,Australia,1000218 - Xeric shrubland,Previously cropland,Faecal,30668,Southern hairy-nosed wombat,Adult,992.00,20800.00,Female,SD02915,1,0.00,0.000,0.00,0,,SEB010,metagenome,,AEB37E1L1I1,AEB37E1L1I1,Raphael Eisenhofer,BBB0043,,South Australia,DNA,1,1,1,Diprotodontia
