ID,AB_batch,Type (from AB Batch),Host,assembly_ena_accession,Autonumber1,PreprocessedSample,EHI_number,Assembly_code,Coassembly_name,PR_batch,EHI_number_api,sample_type,assembly_length,N50,L50,num_contigs,largest_contig,num_bins,assembly_mapping_percent,metagenomic_bases,assembly_url,mag_url,mapping_url,Status,Nonpareil completeness,locality,Order,successful_assembly
EHA00704,ABB0132,Individual,Podarcis muralis,,704,PR01378,EHI00720,EHA00704,EHA00690,PRB0049,EHI00720,Faecal,154720266,6286,4854,33891,372841,16,62.00,4055038291,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00704_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00720_EHA00704.bam,Done,0.8039,Pianelle,Squamata,1
EHA00705,ABB0132,Individual,Podarcis muralis,,705,PR01379,EHI00721,EHA00705,EHA00690,PRB0049,EHI00721,Faecal,72765020,10722,1019,12711,832427,11,69.00,1841956328,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00705_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00721_EHA00705.bam,Done,0.8351,Pianelle,Squamata,1
EHA00706,ABB0132,Individual,Podarcis muralis,,706,PR01380,EHI00722,EHA00706,EHA00690,PRB0049,EHI00722,Faecal,249477886,11321,4082,42747,445521,35,76.00,7397268659,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00706_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00722_EHA00706.bam,Done,0.8951,Pianelle,Squamata,1
EHA00707,ABB0132,Individual,Podarcis muralis,,707,PR01381,EHI00723,EHA00707,EHA00690,PRB0049,EHI00723,Faecal,121866636,10764,1750,22657,312059,24,69.00,3245733590,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00707_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00723_EHA00707.bam,Done,0.8457,Pianelle,Squamata,1
EHA00708,ABB0132,Individual,Podarcis muralis,,708,PR01382,EHI00724,EHA00708,EHA00690,PRB0049,EHI00724,Faecal,144087592,5878,4836,32515,565159,17,62.00,3704340672,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00708_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00724_EHA00708.bam,Done,0.8101,Albano Laziale,Squamata,1
EHA00709,ABB0132,Individual,Podarcis muralis,,709,PR01384,EHI00737,EHA00709,EHA00690,PRB0049,EHI00737,Faecal,79571079,14617,932,13315,382344,14,75.00,2750686063,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00709_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00737_EHA00709.bam,Done,0.8923,Castel Fusano,Squamata,1
EHA00710,ABB0132,Individual,Podarcis muralis,,710,PR01385,EHI00738,EHA00710,EHA00690,PRB0049,EHI00738,Faecal,136019629,12173,2120,22662,1015781,24,75.00,3781111905,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00710_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00738_EHA00710.bam,Done,0.8924,Poggio di Roio,Squamata,1
EHA00711,ABB0132,Individual,Podarcis muralis,,711,PR01387,EHI00740,EHA00711,EHA00690,PRB0049,EHI00740,Faecal,132388638,11936,1960,22319,495597,21,67.00,3976756028,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00711_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00740_EHA00711.bam,Done,0.8196,Poggio di Roio,Squamata,1
EHA00712,ABB0132,Individual,Podarcis muralis,,712,PR01388,EHI00741,EHA00712,EHA00690,PRB0049,EHI00741,Faecal,161458317,13134,2433,23860,503607,28,78.00,4243852430,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00712_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00741_EHA00712.bam,Done,0.8974,Pianelle,Squamata,1
EHA00713,ABB0132,Individual,Podarcis muralis,,713,PR01389,EHI00748,EHA00713,EHA00690,PRB0049,EHI00748,Faecal,147976372,4956,6072,36991,769670,23,50.00,4905292304,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00713_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00748_EHA00713.bam,Done,0.7993,Albano Laziale,Squamata,1
EHA00714,ABB0132,Individual,Podarcis muralis,,714,PR01390,EHI00749,EHA00714,EHA00690,PRB0049,EHI00749,Faecal,95009323,24681,645,14553,756915,19,62.00,3966872786,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/EHA00714_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0132,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0132/PRB0049_EHI00749_EHA00714.bam,Done,0.8468,Castel Fusano,Squamata,1
EHA00715,ABB0124,Individual,Podarcis muralis,,715,PR01391,EHI00750,EHA00715,EHA00715,PRB0049,EHI00750,Faecal,0,0,0,0,0,0,0.00,2350729420,,,,Done,0.7969,Poggio di Roio,Squamata,0
EHA00716,ABB0124,Individual,Podarcis muralis,,716,PR01392,EHI00756,EHA00716,EHA00715,PRB0049,EHI00756,Faecal,50269494,6771,1327,10425,465374,7,44.00,1492713127,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00716_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0049_EHI00756_EHA00716.bam,Done,0.7279,Poggio di Roio,Squamata,1
EHA00717,ABB0124,Individual,Podarcis pityusensis,,717,PR01393,EHI00704,EHA00717,EHA00715,PRB0050,EHI00704,Faecal,240587274,8136,5064,46651,476947,54,63.00,6260065190,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00717_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00704_EHA00717.bam,Done,0.8154,Ibiza,Squamata,1
EHA00718,ABB0124,Individual,Podarcis pityusensis,,718,PR01394,EHI00705,EHA00718,EHA00715,PRB0050,EHI00705,Faecal,56212077,5342,2396,13216,146244,8,50.00,1248085876,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00718_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00705_EHA00718.bam,Done,0.7130,Ibiza,Squamata,1
EHA00719,ABB0124,Individual,Podarcis pityusensis,,719,PR01395,EHI00706,EHA00719,EHA00715,PRB0050,EHI00706,Faecal,164426310,10060,2820,29442,620731,26,67.00,3493917432,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00719_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00706_EHA00719.bam,Done,0.8267,Ibiza,Squamata,1
EHA00720,ABB0124,Individual,Podarcis pityusensis,,720,PR01396,EHI00707,EHA00720,EHA00715,PRB0050,EHI00707,Faecal,80809636,6844,2140,17368,272750,15,43.00,2058721840,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00720_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00707_EHA00720.bam,Done,0.6898,Ibiza,Squamata,1
EHA00721,ABB0124,Individual,Podarcis pityusensis,,721,PR01397,EHI00708,EHA00721,EHA00715,PRB0050,EHI00708,Faecal,50505584,6734,1289,10860,267140,9,50.00,1474058117,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00721_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00708_EHA00721.bam,Done,0.7313,Ibiza,Squamata,1
EHA00722,ABB0124,Individual,Podarcis pityusensis,,722,PR01398,EHI00709,EHA00722,EHA00715,PRB0050,EHI00709,Faecal,225915925,4790,8425,56422,461695,33,60.00,6509467635,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00722_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00709_EHA00722.bam,Done,0.8004,Ibiza,Squamata,1
EHA00723,ABB0124,Individual,Podarcis pityusensis,,723,PR01399,EHI00710,EHA00723,EHA00715,PRB0050,EHI00710,Faecal,124341196,8357,2634,24808,500077,22,63.00,3244001256,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00723_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00710_EHA00723.bam,Done,0.8158,Ibiza,Squamata,1
EHA00724,ABB0124,Individual,Podarcis pityusensis,,724,PR01400,EHI00735,EHA00724,EHA00715,PRB0050,EHI00735,Faecal,122862328,6133,3265,26868,501249,24,55.00,3124555474,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00724_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00735_EHA00724.bam,Done,0.7683,Ibiza,Squamata,1
EHA00725,ABB0124,Individual,Podarcis pityusensis,,725,PR01401,EHI00745,EHA00725,EHA00715,PRB0050,EHI00745,Faecal,152696750,3944,8458,42532,340467,15,50.00,4354051746,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00725_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00745_EHA00725.bam,Done,0.8007,Ibiza,Squamata,1
EHA00726,ABB0124,Individual,Podarcis pityusensis,,726,PR01402,EHI00746,EHA00726,EHA00715,PRB0050,EHI00746,Faecal,181602360,12746,2126,29239,517946,40,87.00,7140786490,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00726_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00746_EHA00726.bam,Done,0.9504,Ibiza,Squamata,1
EHA00727,ABB0124,Individual,Podarcis pityusensis,,727,PR01403,EHI00747,EHA00727,EHA00715,PRB0050,EHI00747,Faecal,64925498,5162,1765,15488,421007,11,38.00,2402797415,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00727_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00747_EHA00727.bam,Done,0.7429,Ibiza,Squamata,1
EHA00728,ABB0124,Individual,Podarcis pityusensis,,728,PR01404,EHI00759,EHA00728,EHA00715,PRB0050,EHI00759,Faecal,126463317,7099,3144,25842,359999,21,65.00,3765887589,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00728_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0050_EHI00759_EHA00728.bam,Done,0.8341,Ibiza,Squamata,1
EHA00729,ABB0124,Individual,Chloroceryle americana,,729,PR01408,EHI00836,EHA00729,EHA00715,PRB0051,EHI00836,Anal/cloacal swab,0,0,0,0,0,0,0.00,1212039713,,,,Done,0.9878,Madre de Dios,Coraciiformes,0
EHA00730,ABB0124,Individual,Chloroceryle americana,,730,PR01409,EHI00840,EHA00730,EHA00715,PRB0051,EHI00840,Anal/cloacal swab,0,0,0,0,0,0,0.00,1473001775,,,,Done,0.9946,Madre de Dios,Coraciiformes,0
EHA00731,ABB0124,Individual,Chloroceryle americana,,731,PR01411,EHI00848,EHA00731,EHA00715,PRB0051,EHI00848,Anal/cloacal swab,0,0,0,0,0,0,0.00,927185226,,,,Done,0.9887,Madre de Dios,Coraciiformes,0
EHA00732,ABB0124,Individual,Chloroceryle americana,,732,PR01412,EHI00849,EHA00732,EHA00715,PRB0051,EHI00849,Anal/cloacal swab,0,0,0,0,0,0,0.00,3401408855,,,,Done,0.9979,Madre de Dios,Coraciiformes,0
EHA00733,ABB0124,Individual,Chloroceryle americana,,733,PR01413,EHI00853,EHA00733,EHA00715,PRB0051,EHI00853,Anal/cloacal swab,0,0,0,0,0,0,0.00,3452791338,,,,Done,0.9979,Madre de Dios,Coraciiformes,0
EHA00734,ABB0124,Individual,Chloroceryle americana,,734,PR01414,EHI00855,EHA00734,EHA00715,PRB0051,EHI00855,Anal/cloacal swab,0,0,0,0,0,0,0.00,6807782147,,,,Done,0.9986,Madre de Dios,Coraciiformes,0
EHA00735,ABB0124,Individual,Muscardinus avellanarius,,735,PR01419,EHI00818,EHA00735,EHA00715,PRB0052,EHI00818,Faecal,78429801,5272,2490,18801,819865,23,39.00,5591124650,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00735_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0052_EHI00818_EHA00735.bam,Done,0.8843,Aosta Valley,Rodentia,1
EHA00736,ABB0124,Individual,Myotis crypticus,,736,PR01420,EHI00805,EHA00736,EHA00715,PRB0053,EHI00805,Faecal,0,0,0,0,0,0,0.00,7504772737,,,,Done,0.9182,"Catalonia, Fou de Bor",Chiroptera,0
EHA00737,ABB0124,Individual,Myotis crypticus,,737,PR01421,EHI00830,EHA00737,EHA00715,PRB0053,EHI00830,Faecal,0,0,0,0,0,0,0.00,816334506,,,,Done,0.8246,"Catalonia, Avenc Montserrat Ubach",Chiroptera,0
EHA00738,ABB0133,Individual,Myotis escalerai,,738,PR01422,EHI00806,EHA00738,EHA00738,PRB0053,EHI00806,Faecal,43110245,5364,1205,9869,834869,7,31.00,4383613643,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/EHA00738_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0133,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/PRB0053_EHI00806_EHA00738.bam,Done,0.7131,"Catalonia, Avenc Montserrat Ubach",Chiroptera,1
EHA00739,ABB0133,Individual,Myotis escalerai,,739,PR01423,EHI00810,EHA00739,EHA00738,PRB0053,EHI00810,Faecal,0,0,0,0,0,0,0.00,3730403483,,,,Done,0.7907,"Catalonia, Bòfia de Sant Jaume",Chiroptera,0
EHA00740,ABB0133,Individual,Paroaria gularis,,740,PR01425,EHI00811,EHA00740,EHA00738,PRB0054,EHI00811,Anal/cloacal swab,0,0,0,0,0,0,0.00,993691144,,,,Done,0.7895,Madre de Dios,Passeriformes,0
EHA00741,ABB0133,Individual,Paroaria gularis,,741,PR01426,EHI00812,EHA00741,EHA00738,PRB0054,EHI00812,Anal/cloacal swab,0,0,0,0,0,0,0.00,911384865,,,,Done,0.7984,Madre de Dios,Passeriformes,0
EHA00742,ABB0133,Individual,Paroaria gularis,,742,PR01427,EHI00813,EHA00742,EHA00738,PRB0054,EHI00813,Anal/cloacal swab,0,0,0,0,0,0,0.00,877776563,,,,Done,0.8288,Madre de Dios,Passeriformes,0
EHA00743,ABB0133,Individual,Paroaria gularis,,743,PR01428,EHI00814,EHA00743,EHA00738,PRB0054,EHI00814,Anal/cloacal swab,0,0,0,0,0,0,0.00,959715963,,,,Done,0.7888,Madre de Dios,Passeriformes,0
EHA00744,ABB0133,Individual,Paroaria gularis,,744,PR01429,EHI00815,EHA00744,EHA00738,PRB0054,EHI00815,Anal/cloacal swab,0,0,0,0,0,0,0.00,842765736,,,,Done,0.7853,Madre de Dios,Passeriformes,0
EHA00745,ABB0133,Individual,Paroaria gularis,,745,PR01430,EHI00817,EHA00745,EHA00738,PRB0054,EHI00817,Anal/cloacal swab,0,0,0,0,0,0,0.00,915035314,,,,Done,0.8438,Madre de Dios,Passeriformes,0
EHA00746,ABB0133,Individual,Paroaria gularis,,746,PR01431,EHI00820,EHA00746,EHA00738,PRB0054,EHI00820,Anal/cloacal swab,0,0,0,0,0,0,0.00,1855782336,,,,Done,0.9311,Madre de Dios,Passeriformes,0
EHA00747,ABB0133,Individual,Paroaria gularis,,747,PR01432,EHI00821,EHA00747,EHA00738,PRB0054,EHI00821,Anal/cloacal swab,0,0,0,0,0,0,0.00,1054574555,,,,Done,0.8553,Madre de Dios,Passeriformes,0
EHA00748,ABB0133,Individual,Paroaria gularis,,748,PR01433,EHI00822,EHA00748,EHA00738,PRB0054,EHI00822,Anal/cloacal swab,0,0,0,0,0,0,0.00,1964777937,,,,Done,0.9478,Madre de Dios,Passeriformes,0
EHA00749,ABB0133,Individual,Paroaria gularis,,749,PR01434,EHI00824,EHA00749,EHA00738,PRB0054,EHI00824,Anal/cloacal swab,0,0,0,0,0,0,0.00,988649995,,,,Done,0.8791,Madre de Dios,Passeriformes,0
EHA00750,ABB0133,Individual,Paroaria gularis,,750,PR01435,EHI00825,EHA00750,EHA00738,PRB0054,EHI00825,Anal/cloacal swab,0,0,0,0,0,0,0.00,1218904405,,,,Done,0.9593,Madre de Dios,Passeriformes,0
EHA00751,ABB0133,Individual,Paroaria gularis,,751,PR01436,EHI00828,EHA00751,EHA00738,PRB0054,EHI00828,Anal/cloacal swab,0,0,0,0,0,0,0.00,2353087695,,,,Done,0.9454,Madre de Dios,Passeriformes,0
EHA00752,ABB0133,Individual,Paroaria gularis,,752,PR01437,EHI00829,EHA00752,EHA00738,PRB0054,EHI00829,Anal/cloacal swab,0,0,0,0,0,0,0.00,2125780156,,,,Done,0.9770,Madre de Dios,Passeriformes,0
EHA00753,ABB0133,Individual,Paroaria gularis,,753,PR01438,EHI00834,EHA00753,EHA00738,PRB0054,EHI00834,Anal/cloacal swab,0,0,0,0,0,0,0.00,2953156284,,,,Done,0.9929,Madre de Dios,Passeriformes,0
EHA00754,ABB0133,Individual,Paroaria gularis,,754,PR01439,EHI00839,EHA00754,EHA00738,PRB0054,EHI00839,Anal/cloacal swab,0,0,0,0,0,0,0.00,1526659613,,,,Done,0.9718,Madre de Dios,Passeriformes,0
EHA00755,ABB0133,Individual,Paroaria gularis,,755,PR01440,EHI00841,EHA00755,EHA00738,PRB0054,EHI00841,Anal/cloacal swab,0,0,0,0,0,0,0.00,4431298741,,,,Done,0.9967,Madre de Dios,Passeriformes,0
EHA00756,ABB0133,Individual,Paroaria gularis,,756,PR01441,EHI00842,EHA00756,EHA00738,PRB0054,EHI00842,Anal/cloacal swab,0,0,0,0,0,0,0.00,7371677862,,,,Done,0.9973,Madre de Dios,Passeriformes,0
EHA00757,ABB0133,Individual,Paroaria gularis,,757,PR01442,EHI00843,EHA00757,EHA00738,PRB0054,EHI00843,Anal/cloacal swab,0,0,0,0,0,0,0.00,737605567,,,,Done,0.9595,Madre de Dios,Passeriformes,0
EHA00758,ABB0133,Individual,Plecotus auritus,,758,PR01444,EHI00804,EHA00758,EHA00738,PRB0056,EHI00804,Faecal,41607703,2714,3510,14730,77748,3,28.00,3988882898,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/EHA00758_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0133,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/PRB0056_EHI00804_EHA00758.bam,Done,0.7741,Northumbria,Chiroptera,1
EHA00759,ABB0133,Individual,Plecotus austriacus,,759,PR01445,EHI00794,EHA00759,EHA00738,PRB0056,EHI00794,Faecal,0,0,0,0,0,0,0.00,7752395800,,,,Done,0.8369,"Catalonia, Cova d'Anes",Chiroptera,0
EHA00760,ABB0133,Individual,Plecotus austriacus,,760,PR01446,EHI00801,EHA00760,EHA00738,PRB0056,EHI00801,Faecal,50545809,29968,314,5672,511855,12,83.00,5130247149,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/EHA00760_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0133,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/PRB0056_EHI00801_EHA00760.bam,Done,0.9173,"Catalonia, Cova de Rialb",Chiroptera,1
EHA00761,ABB0133,Individual,Plecotus austriacus,,761,PR01447,EHI00802,EHA00761,EHA00738,PRB0056,EHI00802,Faecal,0,0,0,0,0,0,0.00,2642992998,,,,Done,0.6225,"Catalonia, Cova de Rialb",Chiroptera,0
EHA00762,ABB0133,Individual,Podarcis muralis,,762,PR01448,EHI00761,EHA00762,EHA00738,PRB0057,EHI00761,Faecal,188749227,21184,1544,25828,749256,38,83.00,6975762589,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/EHA00762_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0133,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0133/PRB0057_EHI00761_EHA00762.bam,Done,0.9372,Navarre,Squamata,1
EHA00763,ABB0124,Individual,Podarcis muralis,,763,PR01449,EHI00762,EHA00763,EHA00715,PRB0057,EHI00762,Faecal,175755814,20828,1525,27094,574052,31,78.00,5838515995,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00763_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0057_EHI00762_EHA00763.bam,Done,0.9019,Navarre,Squamata,1
EHA00764,ABB0124,Individual,Podarcis muralis,,764,PR01450,EHI00763,EHA00764,EHA00715,PRB0057,EHI00763,Faecal,185373684,11675,2432,31024,842052,33,80.00,5656062695,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/EHA00764_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0124,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0124/PRB0057_EHI00763_EHA00764.bam,Done,0.9163,Navarre,Squamata,1
EHA00765,ABB0125,Individual,Podarcis muralis,,765,PR01451,EHI00764,EHA00765,EHA00765,PRB0057,EHI00764,Faecal,236577806,12682,3609,37054,385856,38,82.00,6729359325,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/EHA00765_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0125,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/PRB0057_EHI00764_EHA00765.bam,Done,0.9286,Navarre,Squamata,1
EHA00766,ABB0125,Individual,Podarcis muralis,,766,PR01452,EHI00765,EHA00766,EHA00765,PRB0057,EHI00765,Faecal,198033578,19598,2104,25731,746847,36,82.00,5641826050,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/EHA00766_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0125,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/PRB0057_EHI00765_EHA00766.bam,Done,0.9265,Navarre,Squamata,1
EHA00767,ABB0125,Individual,Podarcis muralis,,767,PR01453,EHI00766,EHA00767,EHA00765,PRB0057,EHI00766,Faecal,104688593,36887,599,9300,557556,21,96.00,7120190202,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/EHA00767_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0125,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/PRB0057_EHI00766_EHA00767.bam,Done,0.9941,Navarre,Squamata,1
EHA00768,ABB0125,Individual,Podarcis muralis,,768,PR01454,EHI00767,EHA00768,EHA00765,PRB0057,EHI00767,Faecal,173738839,15002,2215,25184,578554,27,81.00,4890142505,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/EHA00768_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0125,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0125/PRB0057_EHI00767_EHA00768.bam,Done,0.9106,Navarre,Squamata,1
